+-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Legal Partition Candidates                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ;
+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
; Hierarchy                                                                                                                                                                                                                                                                                                                                  ; Input ; Constant Input ; Unused Input ; Floating Input ; Output ; Constant Output ; Unused Output ; Floating Output ; Bidir ; Constant Bidir ; Unused Bidir ; Input only Bidir ; Output only Bidir ;
; u0|mm_interconnect_0|router_009                                                                                                                                                                                                                                                                                                            ; 151   ; 0              ; 2            ; 0              ; 157    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|router_008|the_default_decode                                                                                                                                                                                                                                                                                         ; 0     ; 8              ; 0            ; 8              ; 8      ; 8               ; 8             ; 8               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|router_008                                                                                                                                                                                                                                                                                                            ; 115   ; 0              ; 2            ; 0              ; 121    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|router_007|the_default_decode                                                                                                                                                                                                                                                                                         ; 0     ; 11             ; 0            ; 11             ; 11     ; 11              ; 11            ; 11              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|router_007                                                                                                                                                                                                                                                                                                            ; 151   ; 11             ; 5            ; 11             ; 157    ; 11              ; 11            ; 11              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|router_006|the_default_decode                                                                                                                                                                                                                                                                                         ; 0     ; 11             ; 0            ; 11             ; 11     ; 11              ; 11            ; 11              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|router_006                                                                                                                                                                                                                                                                                                            ; 151   ; 11             ; 5            ; 11             ; 157    ; 11              ; 11            ; 11              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|router_005|the_default_decode                                                                                                                                                                                                                                                                                         ; 0     ; 11             ; 0            ; 11             ; 11     ; 11              ; 11            ; 11              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|router_005                                                                                                                                                                                                                                                                                                            ; 115   ; 0              ; 5            ; 0              ; 121    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|router_004|the_default_decode                                                                                                                                                                                                                                                                                         ; 0     ; 11             ; 0            ; 11             ; 11     ; 11              ; 11            ; 11              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|router_004                                                                                                                                                                                                                                                                                                            ; 115   ; 11             ; 5            ; 11             ; 121    ; 11              ; 11            ; 11              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|router_003|the_default_decode                                                                                                                                                                                                                                                                                         ; 0     ; 11             ; 0            ; 11             ; 11     ; 11              ; 11            ; 11              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|router_003                                                                                                                                                                                                                                                                                                            ; 115   ; 11             ; 5            ; 11             ; 121    ; 11              ; 11            ; 11              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|router_002|the_default_decode                                                                                                                                                                                                                                                                                         ; 0     ; 11             ; 0            ; 11             ; 11     ; 11              ; 11            ; 11              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|router_002                                                                                                                                                                                                                                                                                                            ; 115   ; 11             ; 5            ; 11             ; 121    ; 11              ; 11            ; 11              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|router_001|the_default_decode                                                                                                                                                                                                                                                                                         ; 0     ; 11             ; 0            ; 11             ; 11     ; 11              ; 11            ; 11              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|router_001                                                                                                                                                                                                                                                                                                            ; 115   ; 11             ; 5            ; 11             ; 121    ; 11              ; 11            ; 11              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|router|the_default_decode                                                                                                                                                                                                                                                                                             ; 0     ; 11             ; 0            ; 11             ; 11     ; 11              ; 11            ; 11              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|router                                                                                                                                                                                                                                                                                                                ; 115   ; 0              ; 5            ; 0              ; 121    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|descriptor_memory_s1_agent_rsp_fifo                                                                                                                                                                                                                                                                                   ; 191   ; 39             ; 0            ; 39             ; 150    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|descriptor_memory_s1_agent|uncompressor                                                                                                                                                                                                                                                                               ; 49    ; 1              ; 0            ; 1              ; 47     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|descriptor_memory_s1_agent                                                                                                                                                                                                                                                                                            ; 447   ; 72             ; 77           ; 72             ; 479    ; 72              ; 72            ; 72              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|onchip_memory_nios_s1_agent_rsp_fifo                                                                                                                                                                                                                                                                                  ; 155   ; 39             ; 0            ; 39             ; 114    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|onchip_memory_nios_s1_agent|uncompressor                                                                                                                                                                                                                                                                              ; 49    ; 1              ; 0            ; 1              ; 47     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|onchip_memory_nios_s1_agent                                                                                                                                                                                                                                                                                           ; 311   ; 39             ; 45           ; 39             ; 338    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|nios2e_debug_mem_slave_agent_rsp_fifo                                                                                                                                                                                                                                                                                 ; 155   ; 39             ; 0            ; 39             ; 114    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|nios2e_debug_mem_slave_agent|uncompressor                                                                                                                                                                                                                                                                             ; 49    ; 1              ; 0            ; 1              ; 47     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|nios2e_debug_mem_slave_agent                                                                                                                                                                                                                                                                                          ; 311   ; 39             ; 45           ; 39             ; 338    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|sgdma_tx_csr_agent_rsp_fifo                                                                                                                                                                                                                                                                                           ; 155   ; 39             ; 0            ; 39             ; 114    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|sgdma_tx_csr_agent|uncompressor                                                                                                                                                                                                                                                                                       ; 49    ; 1              ; 0            ; 1              ; 47     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|sgdma_tx_csr_agent                                                                                                                                                                                                                                                                                                    ; 311   ; 39             ; 45           ; 39             ; 338    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|sgdma_rx_csr_agent_rsp_fifo                                                                                                                                                                                                                                                                                           ; 155   ; 39             ; 0            ; 39             ; 114    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|sgdma_rx_csr_agent|uncompressor                                                                                                                                                                                                                                                                                       ; 49    ; 1              ; 0            ; 1              ; 47     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|sgdma_rx_csr_agent                                                                                                                                                                                                                                                                                                    ; 311   ; 39             ; 45           ; 39             ; 338    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|tse_mac_control_port_agent_rsp_fifo                                                                                                                                                                                                                                                                                   ; 155   ; 39             ; 0            ; 39             ; 114    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|tse_mac_control_port_agent|uncompressor                                                                                                                                                                                                                                                                               ; 49    ; 1              ; 0            ; 1              ; 47     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|tse_mac_control_port_agent                                                                                                                                                                                                                                                                                            ; 311   ; 39             ; 45           ; 39             ; 338    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|filter_0_avalon_slave_0_agent_rsp_fifo                                                                                                                                                                                                                                                                                ; 191   ; 39             ; 0            ; 39             ; 150    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|filter_0_avalon_slave_0_agent|uncompressor                                                                                                                                                                                                                                                                            ; 49    ; 1              ; 0            ; 1              ; 47     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|filter_0_avalon_slave_0_agent                                                                                                                                                                                                                                                                                         ; 447   ; 72             ; 77           ; 72             ; 479    ; 72              ; 72            ; 72              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|uart_avalon_jtag_slave_agent_rsp_fifo                                                                                                                                                                                                                                                                                 ; 155   ; 39             ; 0            ; 39             ; 114    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|uart_avalon_jtag_slave_agent|uncompressor                                                                                                                                                                                                                                                                             ; 49    ; 1              ; 0            ; 1              ; 47     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|uart_avalon_jtag_slave_agent                                                                                                                                                                                                                                                                                          ; 311   ; 39             ; 45           ; 39             ; 338    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|sgdma_rx_m_write_agent                                                                                                                                                                                                                                                                                                ; 271   ; 38             ; 94           ; 38             ; 215    ; 38              ; 38            ; 38              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|sgdma_tx_m_read_agent                                                                                                                                                                                                                                                                                                 ; 271   ; 38             ; 94           ; 38             ; 215    ; 38              ; 38            ; 38              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|nios2e_instruction_master_agent                                                                                                                                                                                                                                                                                       ; 198   ; 38             ; 85           ; 38             ; 147    ; 38              ; 38            ; 38              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|sgdma_rx_descriptor_write_agent                                                                                                                                                                                                                                                                                       ; 198   ; 38             ; 85           ; 38             ; 147    ; 38              ; 38            ; 38              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|sgdma_tx_descriptor_write_agent                                                                                                                                                                                                                                                                                       ; 198   ; 38             ; 85           ; 38             ; 147    ; 38              ; 38            ; 38              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|sgdma_rx_descriptor_read_agent                                                                                                                                                                                                                                                                                        ; 198   ; 38             ; 85           ; 38             ; 147    ; 38              ; 38            ; 38              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|sgdma_tx_descriptor_read_agent                                                                                                                                                                                                                                                                                        ; 198   ; 38             ; 85           ; 38             ; 147    ; 38              ; 38            ; 38              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|nios2e_data_master_agent                                                                                                                                                                                                                                                                                              ; 198   ; 38             ; 85           ; 38             ; 147    ; 38              ; 38            ; 38              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|descriptor_memory_s1_translator                                                                                                                                                                                                                                                                                       ; 184   ; 7              ; 23           ; 7              ; 150    ; 7               ; 7             ; 7               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|onchip_memory_nios_s1_translator                                                                                                                                                                                                                                                                                      ; 115   ; 7              ; 20           ; 7              ; 85     ; 7               ; 7             ; 7               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|nios2e_debug_mem_slave_translator                                                                                                                                                                                                                                                                                     ; 115   ; 5              ; 23           ; 5              ; 82     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|sgdma_tx_csr_translator                                                                                                                                                                                                                                                                                               ; 115   ; 6              ; 28           ; 6              ; 73     ; 6               ; 6             ; 6               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|sgdma_rx_csr_translator                                                                                                                                                                                                                                                                                               ; 115   ; 6              ; 28           ; 6              ; 73     ; 6               ; 6             ; 6               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|tse_mac_control_port_translator                                                                                                                                                                                                                                                                                       ; 115   ; 5              ; 24           ; 5              ; 76     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|filter_0_avalon_slave_0_translator                                                                                                                                                                                                                                                                                    ; 184   ; 6              ; 31           ; 6              ; 131    ; 6               ; 6             ; 6               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|uart_avalon_jtag_slave_translator                                                                                                                                                                                                                                                                                     ; 115   ; 5              ; 34           ; 5              ; 70     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|sgdma_rx_m_write_translator                                                                                                                                                                                                                                                                                           ; 184   ; 16             ; 2            ; 16             ; 113    ; 16              ; 16            ; 16              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|sgdma_tx_m_read_translator                                                                                                                                                                                                                                                                                            ; 184   ; 88             ; 2            ; 88             ; 178    ; 88              ; 88            ; 88              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|nios2e_instruction_master_translator                                                                                                                                                                                                                                                                                  ; 100   ; 67             ; 0            ; 67             ; 108    ; 67              ; 67            ; 67              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|sgdma_rx_descriptor_write_translator                                                                                                                                                                                                                                                                                  ; 116   ; 19             ; 2            ; 19             ; 76     ; 19              ; 19            ; 19              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|sgdma_tx_descriptor_write_translator                                                                                                                                                                                                                                                                                  ; 116   ; 19             ; 2            ; 19             ; 76     ; 19              ; 19            ; 19              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|sgdma_rx_descriptor_read_translator                                                                                                                                                                                                                                                                                   ; 116   ; 51             ; 2            ; 51             ; 109    ; 51              ; 51            ; 51              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|sgdma_tx_descriptor_read_translator                                                                                                                                                                                                                                                                                   ; 116   ; 51             ; 2            ; 51             ; 109    ; 51              ; 51            ; 51              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0|nios2e_data_master_translator                                                                                                                                                                                                                                                                                         ; 100   ; 28             ; 0            ; 28             ; 108    ; 28              ; 28            ; 28              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_0                                                                                                                                                                                                                                                                                                                       ; 732   ; 0              ; 0            ; 0              ; 607    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|pll_0                                                                                                                                                                                                                                                                                                                                   ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|onchip_memory_nios|the_altsyncram|auto_generated                                                                                                                                                                                                                                                                                        ; 51    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|onchip_memory_nios                                                                                                                                                                                                                                                                                                                      ; 55    ; 1              ; 1            ; 1              ; 32     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|nios2e|cpu|the_Wire_Shark_nios2e_cpu_nios2_oci|the_Wire_Shark_nios2e_cpu_debug_slave_wrapper|the_Wire_Shark_nios2e_cpu_debug_slave_sysclk                                                                                                                                                                                               ; 43    ; 0              ; 0            ; 0              ; 48     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|nios2e|cpu|the_Wire_Shark_nios2e_cpu_nios2_oci|the_Wire_Shark_nios2e_cpu_debug_slave_wrapper|the_Wire_Shark_nios2e_cpu_debug_slave_tck                                                                                                                                                                                                  ; 130   ; 0              ; 1            ; 0              ; 43     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|nios2e|cpu|the_Wire_Shark_nios2e_cpu_nios2_oci|the_Wire_Shark_nios2e_cpu_debug_slave_wrapper                                                                                                                                                                                                                                            ; 123   ; 0              ; 0            ; 0              ; 50     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|nios2e|cpu|the_Wire_Shark_nios2e_cpu_nios2_oci|the_Wire_Shark_nios2e_cpu_nios2_ocimem|Wire_Shark_nios2e_cpu_ociram_sp_ram|the_altsyncram|auto_generated                                                                                                                                                                                 ; 47    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|nios2e|cpu|the_Wire_Shark_nios2e_cpu_nios2_oci|the_Wire_Shark_nios2e_cpu_nios2_ocimem|Wire_Shark_nios2e_cpu_ociram_sp_ram                                                                                                                                                                                                               ; 47    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|nios2e|cpu|the_Wire_Shark_nios2e_cpu_nios2_oci|the_Wire_Shark_nios2e_cpu_nios2_ocimem                                                                                                                                                                                                                                                   ; 92    ; 0              ; 6            ; 0              ; 65     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|nios2e|cpu|the_Wire_Shark_nios2e_cpu_nios2_oci|the_Wire_Shark_nios2e_cpu_nios2_avalon_reg                                                                                                                                                                                                                                               ; 48    ; 0              ; 28           ; 0              ; 68     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|nios2e|cpu|the_Wire_Shark_nios2e_cpu_nios2_oci|the_Wire_Shark_nios2e_cpu_nios2_oci_im                                                                                                                                                                                                                                                   ; 54    ; 38             ; 51           ; 38             ; 47     ; 38              ; 38            ; 38              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|nios2e|cpu|the_Wire_Shark_nios2e_cpu_nios2_oci|the_Wire_Shark_nios2e_cpu_nios2_oci_pib                                                                                                                                                                                                                                                  ; 0     ; 36             ; 0            ; 36             ; 36     ; 36              ; 36            ; 36              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|nios2e|cpu|the_Wire_Shark_nios2e_cpu_nios2_oci|the_Wire_Shark_nios2e_cpu_nios2_oci_fifo|the_Wire_Shark_nios2e_cpu_nios2_oci_fifo_cnt_inc                                                                                                                                                                                                ; 5     ; 0              ; 0            ; 0              ; 5      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|nios2e|cpu|the_Wire_Shark_nios2e_cpu_nios2_oci|the_Wire_Shark_nios2e_cpu_nios2_oci_fifo|the_Wire_Shark_nios2e_cpu_nios2_oci_fifo_wrptr_inc                                                                                                                                                                                              ; 4     ; 2              ; 0            ; 2              ; 4      ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|nios2e|cpu|the_Wire_Shark_nios2e_cpu_nios2_oci|the_Wire_Shark_nios2e_cpu_nios2_oci_fifo|the_Wire_Shark_nios2e_cpu_nios2_oci_compute_input_tm_cnt                                                                                                                                                                                        ; 3     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|nios2e|cpu|the_Wire_Shark_nios2e_cpu_nios2_oci|the_Wire_Shark_nios2e_cpu_nios2_oci_fifo                                                                                                                                                                                                                                                 ; 115   ; 0              ; 65           ; 0              ; 36     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|nios2e|cpu|the_Wire_Shark_nios2e_cpu_nios2_oci|the_Wire_Shark_nios2e_cpu_nios2_oci_dtrace|Wire_Shark_nios2e_cpu_nios2_oci_trc_ctrl_td_mode                                                                                                                                                                                              ; 9     ; 0              ; 6            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|nios2e|cpu|the_Wire_Shark_nios2e_cpu_nios2_oci|the_Wire_Shark_nios2e_cpu_nios2_oci_dtrace                                                                                                                                                                                                                                               ; 101   ; 0              ; 90           ; 0              ; 72     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|nios2e|cpu|the_Wire_Shark_nios2e_cpu_nios2_oci|the_Wire_Shark_nios2e_cpu_nios2_oci_itrace                                                                                                                                                                                                                                               ; 24    ; 53             ; 24           ; 53             ; 53     ; 53              ; 53            ; 53              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|nios2e|cpu|the_Wire_Shark_nios2e_cpu_nios2_oci|the_Wire_Shark_nios2e_cpu_nios2_oci_dbrk                                                                                                                                                                                                                                                 ; 86    ; 0              ; 0            ; 0              ; 90     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|nios2e|cpu|the_Wire_Shark_nios2e_cpu_nios2_oci|the_Wire_Shark_nios2e_cpu_nios2_oci_xbrk                                                                                                                                                                                                                                                 ; 52    ; 5              ; 49           ; 5              ; 6      ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|nios2e|cpu|the_Wire_Shark_nios2e_cpu_nios2_oci|the_Wire_Shark_nios2e_cpu_nios2_oci_break                                                                                                                                                                                                                                                ; 51    ; 36             ; 6            ; 36             ; 71     ; 36              ; 36            ; 36              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|nios2e|cpu|the_Wire_Shark_nios2e_cpu_nios2_oci|the_Wire_Shark_nios2e_cpu_nios2_oci_debug                                                                                                                                                                                                                                                ; 50    ; 1              ; 30           ; 1              ; 7      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|nios2e|cpu|the_Wire_Shark_nios2e_cpu_nios2_oci                                                                                                                                                                                                                                                                                          ; 152   ; 0              ; 0            ; 0              ; 69     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|nios2e|cpu|Wire_Shark_nios2e_cpu_register_bank_b|the_altsyncram|auto_generated                                                                                                                                                                                                                                                          ; 44    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|nios2e|cpu|Wire_Shark_nios2e_cpu_register_bank_b                                                                                                                                                                                                                                                                                        ; 44    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|nios2e|cpu|Wire_Shark_nios2e_cpu_register_bank_a|the_altsyncram|auto_generated                                                                                                                                                                                                                                                          ; 44    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|nios2e|cpu|Wire_Shark_nios2e_cpu_register_bank_a                                                                                                                                                                                                                                                                                        ; 44    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|nios2e|cpu|the_Wire_Shark_nios2e_cpu_test_bench                                                                                                                                                                                                                                                                                         ; 282   ; 3              ; 248          ; 3              ; 33     ; 3               ; 3             ; 3               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|nios2e|cpu                                                                                                                                                                                                                                                                                                                              ; 149   ; 1              ; 29           ; 1              ; 107    ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|nios2e                                                                                                                                                                                                                                                                                                                                  ; 149   ; 0              ; 0            ; 0              ; 106    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|descriptor_memory|the_altsyncram|auto_generated                                                                                                                                                                                                                                                                                         ; 84    ; 0              ; 0            ; 0              ; 64     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|descriptor_memory                                                                                                                                                                                                                                                                                                                       ; 88    ; 1              ; 1            ; 1              ; 64     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|uart|the_Wire_Shark_UART_scfifo_r|rfifo|auto_generated|dpfifo|wr_ptr                                                                                                                                                                                                                                                                    ; 4     ; 0              ; 0            ; 0              ; 6      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|uart|the_Wire_Shark_UART_scfifo_r|rfifo|auto_generated|dpfifo|rd_ptr_count                                                                                                                                                                                                                                                              ; 4     ; 0              ; 0            ; 0              ; 6      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|uart|the_Wire_Shark_UART_scfifo_r|rfifo|auto_generated|dpfifo|FIFOram                                                                                                                                                                                                                                                                   ; 24    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|uart|the_Wire_Shark_UART_scfifo_r|rfifo|auto_generated|dpfifo|fifo_state|count_usedw                                                                                                                                                                                                                                                    ; 5     ; 0              ; 0            ; 0              ; 6      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|uart|the_Wire_Shark_UART_scfifo_r|rfifo|auto_generated|dpfifo|fifo_state                                                                                                                                                                                                                                                                ; 5     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|uart|the_Wire_Shark_UART_scfifo_r|rfifo|auto_generated|dpfifo                                                                                                                                                                                                                                                                           ; 13    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|uart|the_Wire_Shark_UART_scfifo_r|rfifo|auto_generated                                                                                                                                                                                                                                                                                  ; 12    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
